dataset,evolution_method,mutation,crossover,generations,sub_gens,batch_size,batch_offset,number_parents,clamp_min,clamp_max,accuracy
gass,SHADE,curr_p_best,bin,2000,5,40,10,384,-70000.000000000,70000.000000000,0.956333400
gass,L-SHADE,curr_p_best,bin,2000,40,80,80,384,-70000.000000000,70000.000000000,0.956222200
gass,L-SHADE,curr_p_best,bin,2000,2,40,20,384,-70000.000000000,70000.000000000,0.955666800
gass,JADE,curr_p_best,bin,2000,5,40,10,384,-70000.000000000,70000.000000000,0.955444600
gass,L-SHADE,curr_p_best,bin,2000,5,40,10,384,-70000.000000000,70000.000000000,0.955222200
gass,L-SHADE,curr_p_best,bin,2000,5,40,20,384,-70000.000000000,70000.000000000,0.954333200
gass,L-SHADE,curr_p_best,bin,2000,10,40,40,384,-70000.000000000,70000.000000000,0.954111000
gass,L-SHADE,curr_p_best,bin,2000,10,80,20,384,-70000.000000000,70000.000000000,0.954000200
gass,SHADE,curr_p_best,bin,2000,10,40,20,384,-70000.000000000,70000.000000000,0.953777800
gass,SHADE,curr_p_best,bin,2000,20,40,40,384,-70000.000000000,70000.000000000,0.952333600
gass,SHADE,curr_p_best,interm,2000,1,40,10,384,-70000.000000000,70000.000000000,0.950777600
gass,L-SHADE,curr_p_best,bin,2000,10,80,40,384,-70000.000000000,70000.000000000,0.950555400
gass,SHADE,curr_p_best,interm,2000,8,80,80,384,-70000.000000000,70000.000000000,0.949889000
gass,L-SHADE,curr_p_best,bin,2000,10,40,20,384,-70000.000000000,70000.000000000,0.949666400
gass,L-SHADE,curr_p_best,bin,2000,20,40,40,384,-70000.000000000,70000.000000000,0.949111000
gass,JADE,degl,bin,2000,1,20,10,384,-70000.000000000,70000.000000000,0.948666400
gass,SHADE,curr_p_best,bin,2000,4,80,40,384,-70000.000000000,70000.000000000,0.948333200
gass,L-SHADE,curr_p_best,bin,2000,20,80,40,384,-70000.000000000,70000.000000000,0.947777800
gass,SHADE,degl,bin,2000,2,20,20,384,-70000.000000000,70000.000000000,0.947111200
gass,SHADE,curr_p_best,interm,2000,2,80,20,384,-70000.000000000,70000.000000000,0.947111000
gass,SHADE,degl,bin,2000,2,80,20,384,-70000.000000000,70000.000000000,0.947000000
gass,L-SHADE,degl,bin,2000,1,40,10,384,-70000.000000000,70000.000000000,0.946666600
gass,SHADE,curr_p_best,bin,2000,5,20,20,384,-70000.000000000,70000.000000000,0.946000000
gass,L-SHADE,rand/1,bin,2000,10,80,40,384,-70000.000000000,70000.000000000,0.945889000
gass,SHADE,curr_p_best,interm,2000,3,20,5,384,-70000.000000000,70000.000000000,0.945555600
gass,JADE,curr_p_best,interm,2000,8,80,80,384,-70000.000000000,70000.000000000,0.945111200
gass,L-SHADE,curr_p_best,interm,2000,1,40,10,384,-70000.000000000,70000.000000000,0.945111200
gass,SHADE,curr_p_best,interm,2000,2,40,20,384,-70000.000000000,70000.000000000,0.945111200
gass,SHADE,curr_p_best,interm,2000,4,80,40,384,-70000.000000000,70000.000000000,0.945111000
gass,L-SHADE,curr_p_best,bin,2000,2,20,5,384,-70000.000000000,70000.000000000,0.944444600
gass,SHADE,degl,bin,2000,4,80,40,384,-70000.000000000,70000.000000000,0.944444200
gass,JADE,curr_p_best,interm,2000,10,40,40,384,-70000.000000000,70000.000000000,0.944111000
gass,SHADE,curr_p_best,bin,2000,1,20,5,384,-70000.000000000,70000.000000000,0.944111000
gass,L-SHADE,curr_p_best,interm,2000,2,80,20,384,-70000.000000000,70000.000000000,0.943778000
gass,JADE,curr_p_best,interm,2000,20,80,80,384,-70000.000000000,70000.000000000,0.943777800
gass,JADE,curr_p_best,bin,2000,2,20,5,384,-70000.000000000,70000.000000000,0.943555600
gass,L-SHADE,curr_p_best,interm,2000,2,40,20,384,-70000.000000000,70000.000000000,0.943333200
gass,JADE,curr_p_best,bin,2000,3,20,5,384,-70000.000000000,70000.000000000,0.943000000
gass,L-SHADE,curr_p_best,interm,2000,5,40,20,384,-70000.000000000,70000.000000000,0.942889200
gass,JADE,curr_p_best,bin,2000,10,20,20,384,-70000.000000000,70000.000000000,0.942889000
gass,SHADE,curr_p_best,interm,2000,3,40,10,384,-70000.000000000,70000.000000000,0.942777800
gass,SHADE,curr_p_best,interm,2000,4,40,40,384,-70000.000000000,70000.000000000,0.942555400
gass,SHADE,curr_p_best,interm,2000,5,40,20,384,-70000.000000000,70000.000000000,0.942222400
gass,JADE,curr_p_best,interm,2000,2,40,20,384,-70000.000000000,70000.000000000,0.942222200
gass,SHADE,curr_p_best,bin,2000,3,20,10,384,-70000.000000000,70000.000000000,0.942000000
gass,SHADE,curr_p_best,interm,2000,20,80,80,384,-70000.000000000,70000.000000000,0.941889000
gass,SHADE,curr_p_best,bin,2000,3,20,5,384,-70000.000000000,70000.000000000,0.941777800
gass,JADE,curr_p_best,interm,2000,10,80,40,384,-70000.000000000,70000.000000000,0.941777600
gass,SHADE,degl,bin,2000,4,40,40,384,-70000.000000000,70000.000000000,0.941444400
gass,L-SHADE,curr_p_best,interm,2000,8,80,80,384,-70000.000000000,70000.000000000,0.941333400
gass,JADE,curr_p_best,interm,2000,5,40,20,384,-70000.000000000,70000.000000000,0.941222200
gass,L-SHADE,curr_p_best,interm,2000,4,80,40,384,-70000.000000000,70000.000000000,0.941222200
gass,SHADE,curr_p_best,interm,2000,10,80,40,384,-70000.000000000,70000.000000000,0.940999800
gass,JADE,curr_p_best,bin,2000,5,40,20,384,-70000.000000000,70000.000000000,0.940666600
gass,JADE,degl,bin,2000,1,20,5,384,-70000.000000000,70000.000000000,0.940555600
gass,SHADE,curr_p_best,interm,2000,10,80,20,384,-70000.000000000,70000.000000000,0.940333400
gass,SHADE,degl,bin,2000,2,40,20,384,-70000.000000000,70000.000000000,0.940111400
gass,SHADE,curr_p_best,interm,2000,3,20,10,384,-70000.000000000,70000.000000000,0.940111200
gass,SHADE,curr_p_best,interm,2000,5,20,20,384,-70000.000000000,70000.000000000,0.940000200
gass,JADE,curr_p_best,interm,2000,5,20,10,384,-70000.000000000,70000.000000000,0.939999800
gass,JADE,curr_p_best,interm,2000,2,80,20,384,-70000.000000000,70000.000000000,0.939888800
gass,JADE,curr_p_best,interm,2000,3,20,5,384,-70000.000000000,70000.000000000,0.939888800
gass,L-SHADE,curr_p_best,interm,2000,20,80,80,384,-70000.000000000,70000.000000000,0.939666600
gass,JADE,curr_p_best,interm,2000,3,20,10,384,-70000.000000000,70000.000000000,0.939555600
gass,JADE,curr_p_best,bin,2000,5,20,10,384,-70000.000000000,70000.000000000,0.939222200
gass,SHADE,curr_p_best,bin,2000,5,20,10,384,-70000.000000000,70000.000000000,0.938999800
gass,SHADE,curr_p_best,bin,2000,2,20,5,384,-70000.000000000,70000.000000000,0.938777800
gass,SHADE,curr_p_best,interm,2000,10,40,40,384,-70000.000000000,70000.000000000,0.938777600
gass,JADE,degl,bin,2000,2,20,20,384,-70000.000000000,70000.000000000,0.938444400
gass,SHADE,degl,bin,2000,3,40,10,384,-70000.000000000,70000.000000000,0.938444400
gass,JADE,curr_p_best,interm,2000,3,40,10,384,-70000.000000000,70000.000000000,0.938111000
gass,JADE,curr_p_best,interm,2000,20,40,40,384,-70000.000000000,70000.000000000,0.937666800
gass,L-SHADE,curr_p_best,interm,2000,3,40,10,384,-70000.000000000,70000.000000000,0.937555400
gass,L-SHADE,degl,bin,2000,5,40,20,384,-70000.000000000,70000.000000000,0.937333400
gass,JADE,curr_p_best,interm,2000,10,20,20,384,-70000.000000000,70000.000000000,0.937333400
gass,L-SHADE,degl,bin,2000,10,80,40,384,-70000.000000000,70000.000000000,0.937333400
gass,SHADE,curr_p_best,interm,2000,2,20,20,384,-70000.000000000,70000.000000000,0.937222400
gass,JADE,curr_p_best,bin,2000,1,20,5,384,-70000.000000000,70000.000000000,0.937111200
gass,JADE,curr_p_best,interm,2000,2,20,5,384,-70000.000000000,70000.000000000,0.937111200
gass,L-SHADE,curr_p_best,interm,2000,1,20,10,384,-70000.000000000,70000.000000000,0.937111200
gass,L-SHADE,curr_p_best,interm,2000,5,40,10,384,-70000.000000000,70000.000000000,0.937111200
gass,JADE,curr_p_best,bin,2000,8,80,80,384,-70000.000000000,70000.000000000,0.936889000
gass,L-SHADE,curr_p_best,interm,2000,5,20,10,384,-70000.000000000,70000.000000000,0.936889000
gass,SHADE,curr_p_best,interm,2000,2,20,5,384,-70000.000000000,70000.000000000,0.936888800
gass,L-SHADE,curr_p_best,interm,2000,10,40,20,384,-70000.000000000,70000.000000000,0.936666600
gass,L-SHADE,curr_p_best,interm,2000,5,80,20,384,-70000.000000000,70000.000000000,0.936444400
gass,L-SHADE,degl,bin,2000,3,40,10,384,-70000.000000000,70000.000000000,0.936333200
gass,SHADE,degl,bin,2000,1,20,5,384,-70000.000000000,70000.000000000,0.936222400
gass,L-SHADE,curr_p_best,interm,2000,5,20,20,384,-70000.000000000,70000.000000000,0.936222200
gass,L-SHADE,degl,bin,2000,1,20,10,384,-70000.000000000,70000.000000000,0.936000000
gass,JADE,curr_p_best,bin,2000,20,80,80,384,-70000.000000000,70000.000000000,0.935889000
gass,L-SHADE,rand/1,bin,2000,20,80,80,384,-70000.000000000,70000.000000000,0.935666800
gass,L-SHADE,curr_p_best,bin,2000,3,20,5,384,-70000.000000000,70000.000000000,0.935555400
gass,JADE,curr_p_best,interm,2000,10,40,20,384,-70000.000000000,70000.000000000,0.935444600
gass,L-SHADE,curr_p_best,interm,2000,10,40,40,384,-70000.000000000,70000.000000000,0.935444600
gass,JADE,curr_p_best,interm,2000,5,40,10,384,-70000.000000000,70000.000000000,0.935444200
gass,JADE,curr_p_best,bin,2000,3,40,10,384,-70000.000000000,70000.000000000,0.935333400
gass,SHADE,curr_p_best,interm,2000,1,20,5,384,-70000.000000000,70000.000000000,0.935222200
gass,SHADE,curr_p_best,interm,2000,10,20,20,384,-70000.000000000,70000.000000000,0.935222200
gass,SHADE,curr_p_best,interm,2000,5,40,10,384,-70000.000000000,70000.000000000,0.935111200
gass,JADE,curr_p_best,interm,2000,10,80,20,384,-70000.000000000,70000.000000000,0.935000000
gass,JDE,curr_p_best,bin,2000,20,80,40,384,-70000.000000000,70000.000000000,0.934999600
gass,JADE,degl,bin,2000,5,40,20,384,-70000.000000000,70000.000000000,0.934888800
gass,L-SHADE,degl,bin,2000,3,20,10,384,-70000.000000000,70000.000000000,0.934888800
gass,JDE,curr_p_best,bin,2000,10,80,40,384,-70000.000000000,70000.000000000,0.934555600
gass,L-SHADE,curr_p_best,bin,2000,5,20,20,384,-70000.000000000,70000.000000000,0.934555600
gass,SHADE,degl,bin,2000,10,40,40,384,-70000.000000000,70000.000000000,0.934555400
gass,SHADE,curr_p_best,bin,2000,10,20,20,384,-70000.000000000,70000.000000000,0.934444600
gass,SHADE,curr_p_best,interm,2000,20,40,40,384,-70000.000000000,70000.000000000,0.934444400
gass,SHADE,degl,bin,2000,2,20,5,384,-70000.000000000,70000.000000000,0.934333400
gass,JADE,curr_p_best,interm,2000,1,20,5,384,-70000.000000000,70000.000000000,0.934222200
gass,JADE,curr_p_best,bin,2000,10,80,40,384,-70000.000000000,70000.000000000,0.934111200
gass,L-SHADE,curr_p_best,interm,2000,10,80,20,384,-70000.000000000,70000.000000000,0.934111000
gass,L-SHADE,rand/1,bin,2000,8,80,80,384,-70000.000000000,70000.000000000,0.933889000
gass,JADE,curr_p_best,interm,2000,5,20,20,384,-70000.000000000,70000.000000000,0.933778000
gass,L-SHADE,curr_p_best,bin,2000,3,20,10,384,-70000.000000000,70000.000000000,0.933555400
gass,L-SHADE,curr_p_best,interm,2000,2,20,5,384,-70000.000000000,70000.000000000,0.933444600
gass,L-SHADE,curr_p_best,interm,2000,20,40,40,384,-70000.000000000,70000.000000000,0.933222200
gass,L-SHADE,curr_p_best,bin,2000,10,20,20,384,-70000.000000000,70000.000000000,0.933111000
gass,L-SHADE,curr_p_best,bin,2000,5,20,10,384,-70000.000000000,70000.000000000,0.932889000
gass,L-SHADE,curr_p_best,interm,2000,20,80,40,384,-70000.000000000,70000.000000000,0.932778000
gass,L-SHADE,curr_p_best,interm,2000,3,20,5,384,-70000.000000000,70000.000000000,0.932777800
gass,SHADE,curr_p_best,interm,2000,1,20,10,384,-70000.000000000,70000.000000000,0.932555600
gass,SHADE,curr_p_best,interm,2000,40,80,80,384,-70000.000000000,70000.000000000,0.932222400
gass,L-SHADE,degl,bin,2000,10,20,20,384,-70000.000000000,70000.000000000,0.932111200
gass,JADE,degl,bin,2000,3,20,10,384,-70000.000000000,70000.000000000,0.931888800
gass,SHADE,degl,bin,2000,5,20,20,384,-70000.000000000,70000.000000000,0.931888800
gass,JDE,degl,bin,2000,2,20,20,384,-70000.000000000,70000.000000000,0.931777800
gass,SHADE,degl,bin,2000,3,20,10,384,-70000.000000000,70000.000000000,0.931667000
gass,JDE,curr_p_best,interm,2000,1,40,10,384,-70000.000000000,70000.000000000,0.931555800
gass,JADE,rand/1,interm,2000,10,80,20,384,-70000.000000000,70000.000000000,0.931222400
gass,L-SHADE,curr_p_best,interm,2000,3,20,10,384,-70000.000000000,70000.000000000,0.931222400
gass,SHADE,degl,bin,2000,3,20,5,384,-70000.000000000,70000.000000000,0.931222200
gass,L-SHADE,curr_p_best,interm,2000,10,20,20,384,-70000.000000000,70000.000000000,0.931111000
gass,L-SHADE,curr_p_best,interm,2000,1,20,5,384,-70000.000000000,70000.000000000,0.931000000
gass,JADE,curr_p_best,bin,2000,1,20,10,384,-70000.000000000,70000.000000000,0.930999800
gass,L-SHADE,curr_p_best,bin,2000,4,40,40,384,-70000.000000000,70000.000000000,0.930777800
gass,L-SHADE,degl,bin,2000,5,20,20,384,-70000.000000000,70000.000000000,0.930666600
gass,SHADE,curr_p_best,interm,2000,5,20,10,384,-70000.000000000,70000.000000000,0.930555800
gass,JADE,curr_p_best,bin,2000,10,80,20,384,-70000.000000000,70000.000000000,0.930555200
gass,JADE,rand/1,interm,2000,20,80,40,384,-70000.000000000,70000.000000000,0.930444600
gass,L-SHADE,degl,bin,2000,10,40,40,384,-70000.000000000,70000.000000000,0.930444400
gass,SHADE,curr_p_best,interm,2000,20,80,40,384,-70000.000000000,70000.000000000,0.930222200
gass,JDE,curr_p_best,interm,2000,5,20,20,384,-70000.000000000,70000.000000000,0.930222000
gass,SHADE,rand/1,interm,2000,40,80,80,384,-70000.000000000,70000.000000000,0.930111200
gass,JDE,curr_p_best,bin,2000,5,80,20,384,-70000.000000000,70000.000000000,0.929777800
gass,L-SHADE,rand/1,bin,2000,20,80,40,384,-70000.000000000,70000.000000000,0.929777800
gass,L-SHADE,rand/1,bin,2000,10,40,20,384,-70000.000000000,70000.000000000,0.929666600
gass,SHADE,degl,bin,2000,5,20,10,384,-70000.000000000,70000.000000000,0.929555600
gass,JADE,curr_p_best,bin,2000,2,20,20,384,-70000.000000000,70000.000000000,0.928889000
gass,JADE,degl,bin,2000,2,80,20,384,-70000.000000000,70000.000000000,0.928777600
gass,JADE,curr_p_best,bin,2000,3,20,10,384,-70000.000000000,70000.000000000,0.928666600
gass,L-SHADE,degl,bin,2000,1,20,5,384,-70000.000000000,70000.000000000,0.928666600
gass,JDE,curr_p_best,interm,2000,1,20,5,384,-70000.000000000,70000.000000000,0.928555600
gass,SHADE,rand/1,interm,2000,20,80,40,384,-70000.000000000,70000.000000000,0.928555600
gass,JDE,curr_p_best,interm,2000,5,40,10,384,-70000.000000000,70000.000000000,0.928444600
gass,JADE,degl,bin,2000,2,20,5,384,-70000.000000000,70000.000000000,0.928000000
gass,SHADE,rand/1,interm,2000,8,80,80,384,-70000.000000000,70000.000000000,0.926888800
gass,JADE,curr_p_best,bin,2000,10,40,20,384,-70000.000000000,70000.000000000,0.926777800
gass,JDE,degl,bin,2000,4,80,40,384,-70000.000000000,70000.000000000,0.926777800
gass,SHADE,degl,bin,2000,1,40,10,384,-70000.000000000,70000.000000000,0.926555800
gass,L-SHADE,curr_p_best,bin,2000,1,20,5,384,-70000.000000000,70000.000000000,0.926444600
gass,JDE,curr_p_best,bin,2000,3,20,5,384,-70000.000000000,70000.000000000,0.926333200
gass,SHADE,curr_p_best,bin,2000,1,20,10,384,-70000.000000000,70000.000000000,0.926111200
gass,SHADE,degl,bin,2000,5,40,20,384,-70000.000000000,70000.000000000,0.925889000
gass,JDE,degl,bin,2000,1,20,5,384,-70000.000000000,70000.000000000,0.925778000
gass,JDE,curr_p_best,bin,2000,5,20,10,384,-70000.000000000,70000.000000000,0.925666600
gass,L-SHADE,curr_p_best,bin,2000,1,20,10,384,-70000.000000000,70000.000000000,0.925444400
gass,JDE,rand/1,interm,2000,5,40,10,384,-70000.000000000,70000.000000000,0.925333400
gass,JADE,curr_p_best,interm,2000,4,80,40,384,-70000.000000000,70000.000000000,0.925333200
gass,JDE,curr_p_best,bin,2000,20,40,40,384,-70000.000000000,70000.000000000,0.925222200
gass,L-SHADE,rand/1,interm,2000,10,80,20,384,-70000.000000000,70000.000000000,0.925222200
gass,JDE,curr_p_best,bin,2000,5,40,20,384,-70000.000000000,70000.000000000,0.925111000
gass,JADE,degl,bin,2000,5,40,10,384,-70000.000000000,70000.000000000,0.925000000
gass,JDE,curr_p_best,interm,2000,3,20,5,384,-70000.000000000,70000.000000000,0.924889000
gass,L-SHADE,rand/1,bin,2000,40,80,80,384,-70000.000000000,70000.000000000,0.924777800
gass,JDE,curr_p_best,interm,2000,5,20,10,384,-70000.000000000,70000.000000000,0.924666600
gass,SHADE,rand/1,interm,2000,5,80,20,384,-70000.000000000,70000.000000000,0.924444600
gass,JDE,curr_p_best,interm,2000,4,80,40,384,-70000.000000000,70000.000000000,0.924444200
gass,SHADE,curr_p_best,bin,2000,2,20,20,384,-70000.000000000,70000.000000000,0.924444200
gass,JDE,curr_p_best,interm,2000,3,20,10,384,-70000.000000000,70000.000000000,0.924333400
gass,L-SHADE,rand/1,bin,2000,4,80,40,384,-70000.000000000,70000.000000000,0.923889000
gass,L-SHADE,rand/1,interm,2000,5,80,20,384,-70000.000000000,70000.000000000,0.923777600
gass,JDE,rand/1,interm,2000,8,80,80,384,-70000.000000000,70000.000000000,0.923111000
gass,JDE,rand/1,interm,2000,10,40,20,384,-70000.000000000,70000.000000000,0.923111000
gass,JDE,curr_p_best,bin,2000,3,40,10,384,-70000.000000000,70000.000000000,0.923000000
gass,L-SHADE,rand/1,bin,2000,2,80,20,384,-70000.000000000,70000.000000000,0.922777800
gass,JDE,curr_p_best,interm,2000,2,20,5,384,-70000.000000000,70000.000000000,0.922555600
gass,JDE,curr_p_best,interm,2000,10,20,20,384,-70000.000000000,70000.000000000,0.922444400
gass,JDE,curr_p_best,interm,2000,10,40,40,384,-70000.000000000,70000.000000000,0.921999800
gass,JDE,curr_p_best,bin,2000,10,20,20,384,-70000.000000000,70000.000000000,0.921889000
gass,SHADE,degl,bin,2000,1,20,10,384,-70000.000000000,70000.000000000,0.921333200
gass,SHADE,degl,bin,2000,10,20,20,384,-70000.000000000,70000.000000000,0.921222400
gass,L-SHADE,curr_p_best,bin,2000,2,20,20,384,-70000.000000000,70000.000000000,0.921111200
gass,SHADE,curr_p_best,interm,2000,10,40,20,384,-70000.000000000,70000.000000000,0.921000000
gass,JDE,curr_p_best,interm,2000,20,80,80,384,-70000.000000000,70000.000000000,0.920999800
gass,L-SHADE,degl,bin,2000,4,80,40,384,-70000.000000000,70000.000000000,0.920777800
gass,L-SHADE,rand/1,interm,2000,40,80,80,384,-70000.000000000,70000.000000000,0.920444400
gass,JADE,degl,bin,2000,4,40,40,384,-70000.000000000,70000.000000000,0.920333200
gass,L-SHADE,degl,bin,2000,2,20,20,384,-70000.000000000,70000.000000000,0.920222200
gass,SHADE,degl,bin,2000,8,80,80,384,-70000.000000000,70000.000000000,0.920111200
gass,JDE,rand/1,bin,2000,10,80,20,384,-70000.000000000,70000.000000000,0.919777600
gass,L-SHADE,curr_p_best,interm,2000,10,80,40,384,-70000.000000000,70000.000000000,0.919444400
gass,JDE,rand/1,interm,2000,40,80,80,384,-70000.000000000,70000.000000000,0.919333200
gass,L-SHADE,degl,bin,2000,2,40,20,384,-70000.000000000,70000.000000000,0.919222200
gass,JDE,rand/1,bin,2000,20,80,40,384,-70000.000000000,70000.000000000,0.919111000
gass,SHADE,rand/1,bin,2000,4,80,40,384,-70000.000000000,70000.000000000,0.919000000
gass,L-SHADE,rand/1,bin,2000,10,80,20,384,-70000.000000000,70000.000000000,0.919000000
gass,SHADE,degl,bin,2000,10,40,20,384,-70000.000000000,70000.000000000,0.918777600
gass,JDE,degl,bin,2000,5,20,20,384,-70000.000000000,70000.000000000,0.918444600
gass,JADE,degl,bin,2000,3,40,10,384,-70000.000000000,70000.000000000,0.918111000
gass,JADE,degl,bin,2000,5,20,10,384,-70000.000000000,70000.000000000,0.917333400
gass,L-SHADE,curr_p_best,interm,2000,4,40,40,384,-70000.000000000,70000.000000000,0.916889000
gass,JADE,degl,bin,2000,1,40,10,384,-70000.000000000,70000.000000000,0.916888800
gass,L-SHADE,degl,bin,2000,8,80,80,384,-70000.000000000,70000.000000000,0.916333400
gass,JDE,curr_p_best,bin,2000,4,40,40,384,-70000.000000000,70000.000000000,0.915555600
gass,JDE,curr_p_best,interm,2000,20,80,40,384,-70000.000000000,70000.000000000,0.914666800
gass,JDE,rand/1,interm,2000,20,40,40,384,-70000.000000000,70000.000000000,0.914666800
gass,JDE,curr_p_best,interm,2000,10,40,20,384,-70000.000000000,70000.000000000,0.914666600
gass,L-SHADE,degl,bin,2000,4,40,40,384,-70000.000000000,70000.000000000,0.914555600
gass,JDE,curr_p_best,bin,2000,40,80,80,384,-70000.000000000,70000.000000000,0.914333400
gass,JADE,curr_p_best,bin,2000,4,80,40,384,-70000.000000000,70000.000000000,0.914333400
gass,JADE,curr_p_best,interm,2000,5,80,20,384,-70000.000000000,70000.000000000,0.914333400
gass,SHADE,curr_p_best,interm,2000,5,80,20,384,-70000.000000000,70000.000000000,0.913888800
gass,JDE,curr_p_best,bin,2000,5,40,10,384,-70000.000000000,70000.000000000,0.912889000
gass,JDE,rand/1,bin,2000,5,80,20,384,-70000.000000000,70000.000000000,0.912666600
gass,JDE,curr_p_best,bin,2000,2,80,20,384,-70000.000000000,70000.000000000,0.911000000
gass,JDE,rand/1,interm,2000,20,80,40,384,-70000.000000000,70000.000000000,0.910889000
gass,JADE,curr_p_best,bin,2000,5,80,20,384,-70000.000000000,70000.000000000,0.910666400
gass,L-SHADE,degl,bin,2000,5,40,10,384,-70000.000000000,70000.000000000,0.910333200
gass,SHADE,rand/1,bin,2000,10,40,20,384,-70000.000000000,70000.000000000,0.910111200
gass,L-SHADE,curr_p_best,interm,2000,2,20,20,384,-70000.000000000,70000.000000000,0.910000000
gass,JADE,curr_p_best,bin,2000,2,80,20,384,-70000.000000000,70000.000000000,0.909889000
gass,JDE,curr_p_best,interm,2000,1,20,10,384,-70000.000000000,70000.000000000,0.909888800
gass,JDE,rand/1,bin,2000,40,80,80,384,-70000.000000000,70000.000000000,0.908777800
gass,JADE,curr_p_best,bin,2000,5,20,20,384,-70000.000000000,70000.000000000,0.908444400
gass,JADE,curr_p_best,interm,2000,20,80,40,384,-70000.000000000,70000.000000000,0.908222200
gass,L-SHADE,curr_p_best,interm,2000,40,80,80,384,-70000.000000000,70000.000000000,0.908110800
gass,SHADE,rand/1,interm,2000,10,80,20,384,-70000.000000000,70000.000000000,0.907888800
gass,JADE,curr_p_best,interm,2000,2,20,20,384,-70000.000000000,70000.000000000,0.907555400
gass,JDE,curr_p_best,bin,2000,8,80,80,384,-70000.000000000,70000.000000000,0.907222200
gass,JDE,degl,bin,2000,5,80,20,384,-70000.000000000,70000.000000000,0.907222000
gass,L-SHADE,rand/1,bin,2000,5,80,20,384,-70000.000000000,70000.000000000,0.907000200
gass,JADE,rand/1,interm,2000,20,40,40,384,-70000.000000000,70000.000000000,0.906889000
gass,JDE,curr_p_best,bin,2000,10,40,20,384,-70000.000000000,70000.000000000,0.906666600
gass,L-SHADE,rand/1,interm,2000,20,80,40,384,-70000.000000000,70000.000000000,0.905888800
gass,JDE,rand/1,interm,2000,10,80,20,384,-70000.000000000,70000.000000000,0.905777600
gass,JDE,curr_p_best,bin,2000,3,20,10,384,-70000.000000000,70000.000000000,0.905666800
gass,JDE,curr_p_best,bin,2000,10,80,20,384,-70000.000000000,70000.000000000,0.905555400
gass,JADE,curr_p_best,interm,2000,1,40,10,384,-70000.000000000,70000.000000000,0.905444600
gass,JDE,rand/1,bin,2000,10,80,40,384,-70000.000000000,70000.000000000,0.905333400
gass,JADE,rand/1,interm,2000,40,80,80,384,-70000.000000000,70000.000000000,0.905333200
gass,JDE,curr_p_best,bin,2000,2,20,5,384,-70000.000000000,70000.000000000,0.905222200
gass,JDE,curr_p_best,interm,2000,2,20,20,384,-70000.000000000,70000.000000000,0.905222200
gass,JDE,rand/1,interm,2000,3,20,5,384,-70000.000000000,70000.000000000,0.904889000
gass,SHADE,rand/1,interm,2000,10,40,20,384,-70000.000000000,70000.000000000,0.904555600
gass,JDE,curr_p_best,bin,2000,10,40,40,384,-70000.000000000,70000.000000000,0.904333400
gass,L-SHADE,rand/1,bin,2000,5,40,10,384,-70000.000000000,70000.000000000,0.903889000
gass,L-SHADE,rand/1,interm,2000,10,40,20,384,-70000.000000000,70000.000000000,0.903555600
gass,L-SHADE,degl,bin,2000,2,20,5,384,-70000.000000000,70000.000000000,0.903444600
gass,JDE,degl,bin,2000,3,20,10,384,-70000.000000000,70000.000000000,0.903333400
gass,JADE,degl,bin,2000,10,80,40,384,-70000.000000000,70000.000000000,0.903222200
gass,JDE,curr_p_best,interm,2000,20,40,40,384,-70000.000000000,70000.000000000,0.903222200
gass,SHADE,rand/1,bin,2000,3,40,10,384,-70000.000000000,70000.000000000,0.902777800
gass,JDE,rand/1,interm,2000,5,80,20,384,-70000.000000000,70000.000000000,0.902000200
gass,L-SHADE,degl,bin,2000,5,20,10,384,-70000.000000000,70000.000000000,0.901222400
gass,L-SHADE,degl,bin,2000,10,40,20,384,-70000.000000000,70000.000000000,0.900999800
gass,L-SHADE,rand/1,interm,2000,5,40,10,384,-70000.000000000,70000.000000000,0.900666600
gass,JDE,curr_p_best,interm,2000,4,40,40,384,-70000.000000000,70000.000000000,0.899888800
gass,JDE,degl,bin,2000,2,80,20,384,-70000.000000000,70000.000000000,0.899555400
gass,L-SHADE,rand/1,bin,2000,20,40,40,384,-70000.000000000,70000.000000000,0.899555400
gass,SHADE,degl,bin,2000,5,40,10,384,-70000.000000000,70000.000000000,0.899000200
gass,JADE,degl,bin,2000,20,80,40,384,-70000.000000000,70000.000000000,0.898999800
gass,JDE,curr_p_best,interm,2000,40,80,80,384,-70000.000000000,70000.000000000,0.898333200
gass,JDE,rand/1,interm,2000,3,40,10,384,-70000.000000000,70000.000000000,0.897889000
gass,JDE,curr_p_best,interm,2000,2,80,20,384,-70000.000000000,70000.000000000,0.897444400
gass,JDE,rand/1,bin,2000,5,40,10,384,-70000.000000000,70000.000000000,0.897444400
gass,JDE,rand/1,interm,2000,10,80,40,384,-70000.000000000,70000.000000000,0.897111000
gass,JADE,curr_p_best,interm,2000,4,40,40,384,-70000.000000000,70000.000000000,0.896888800
gass,JDE,rand/1,bin,2000,8,80,80,384,-70000.000000000,70000.000000000,0.896444600
gass,L-SHADE,rand/1,interm,2000,20,40,40,384,-70000.000000000,70000.000000000,0.896333200
gass,JADE,degl,bin,2000,5,20,20,384,-70000.000000000,70000.000000000,0.896000200
gass,JADE,degl,bin,2000,2,40,20,384,-70000.000000000,70000.000000000,0.895888800
gass,JDE,degl,bin,2000,5,20,10,384,-70000.000000000,70000.000000000,0.895111200
gass,JDE,degl,interm,2000,5,20,10,384,-70000.000000000,70000.000000000,0.894888800
